Country Name,Country Code,Indicator Name,Series Code,Year,Time Code,Value
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,YR2014,0.253185717
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,YR2015,0.772728006
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,YR2016,0.454667289
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,YR2017,1.260707088
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2018,YR2018,2.207788266
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2019,YR2019,3.04522666
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,YR2010,80.70243902
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,YR2011,81.20487805
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,YR2012,81.10487805
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,YR2013,81.30487805
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,YR2014,81.70731707
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,YR2015,81.5097561
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,YR2016,81.56097561
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,YR2017,81.76097561
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,YR2018,81.81219512
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,YR2019,
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2010,YR2010,128.8351183
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2011,YR2011,139.5295389
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2012,YR2012,148.0743131
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2013,YR2013,143.827024
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2014,YR2014,141.6393346
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2015,YR2015,141.4604184
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2016,YR2016,136.7409654
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2017,YR2017,147.1107639
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2018,YR2018,150.114071
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2019,YR2019,147.9748991
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2010,YR2010,1.325433715
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2011,YR2011,1.288365349
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2012,YR2012,1.235408888
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2013,YR2013,1.166151624
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2014,YR2014,1.159687891
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2015,YR2015,1.132711505
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2016,YR2016,1.163626918
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2017,YR2017,1.158526989
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2018,YR2018,1.241607108
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2019,YR2019,
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2010,YR2010,114.9619098
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2011,YR2011,118.4674415
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2012,YR2012,117.4201279
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2013,YR2013,115.5757277
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,YR2014,115.8027134
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,YR2015,122.8506375
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,YR2016,123.0177086
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,YR2017,120.6250011
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,YR2018,123.7312099
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,YR2019,127.2845209
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2010,YR2010,4.4
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2011,YR2011,4.3
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2012,YR2012,4.2
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2013,YR2013,4.1
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2014,YR2014,4.1
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2015,YR2015,4
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2016,YR2016,4
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2017,YR2017,4
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2018,YR2018,4
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2019,YR2019,4
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2010,YR2010,92.64665475
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2011,YR2011,92.69653822
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2012,YR2012,92.15242192
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2013,YR2013,92.55915241
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2014,YR2014,93.84803776
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2015,YR2015,94.70155794
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2016,YR2016,95.19053786
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2017,YR2017,94.38448212
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2018,YR2018,94.21754475
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2019,YR2019,
Netherlands,NLD,Net migration,SM.POP.NETM,2010,YR2010,
Netherlands,NLD,Net migration,SM.POP.NETM,2011,YR2011,
Netherlands,NLD,Net migration,SM.POP.NETM,2012,YR2012,62687
Netherlands,NLD,Net migration,SM.POP.NETM,2013,YR2013,
Netherlands,NLD,Net migration,SM.POP.NETM,2014,YR2014,
Netherlands,NLD,Net migration,SM.POP.NETM,2015,YR2015,
Netherlands,NLD,Net migration,SM.POP.NETM,2016,YR2016,
Netherlands,NLD,Net migration,SM.POP.NETM,2017,YR2017,80000
Netherlands,NLD,Net migration,SM.POP.NETM,2018,YR2018,
Netherlands,NLD,Net migration,SM.POP.NETM,2019,YR2019,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2010,YR2010,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2011,YR2011,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2012,YR2012,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2013,YR2013,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2014,YR2014,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2015,YR2015,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2016,YR2016,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2017,YR2017,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2018,YR2018,
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2019,YR2019,
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,YR2010,1720053466
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2011,YR2011,1788734673
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2012,YR2012,1640149697
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2013,YR2013,1618625741
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2014,YR2014,1482635750
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2015,YR2015,2299217402
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2016,YR2016,2159875374
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2017,YR2017,2226489767
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2018,YR2018,2492057843
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,YR2019,2396043674
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2010,YR2010,492.5998814
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2011,YR2011,495.0496441
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2012,YR2012,496.8849941
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2013,YR2013,498.7958445
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2014,YR2014,500.5938854
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2015,YR2015,502.8175423
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2016,YR2016,505.500564
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2017,YR2017,508.4979519
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2018,YR2018,511.4759276
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2019,YR2019,
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2010,YR2010,0.512923101
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2011,YR2011,0.466428782
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2012,YR2012,0.370055035
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2013,YR2013,0.294820793
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2014,YR2014,0.359828173
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2015,YR2015,0.443220089
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2016,YR2016,0.53217888
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2017,YR2017,0.591203366
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2018,YR2018,0.583933409
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2019,YR2019,0.58572446
Netherlands,NLD,"Population, total",SP.POP.TOTL,2010,YR2010,16615394
Netherlands,NLD,"Population, total",SP.POP.TOTL,2011,YR2011,16693074
Netherlands,NLD,"Population, total",SP.POP.TOTL,2012,YR2012,16754962
Netherlands,NLD,"Population, total",SP.POP.TOTL,2013,YR2013,16804432
Netherlands,NLD,"Population, total",SP.POP.TOTL,2014,YR2014,16865008
Netherlands,NLD,"Population, total",SP.POP.TOTL,2015,YR2015,16939923
Netherlands,NLD,"Population, total",SP.POP.TOTL,2016,YR2016,17030314
Netherlands,NLD,"Population, total",SP.POP.TOTL,2017,YR2017,17131296
Netherlands,NLD,"Population, total",SP.POP.TOTL,2018,YR2018,17231624
Netherlands,NLD,"Population, total",SP.POP.TOTL,2019,YR2019,17332850
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2010,YR2010,0
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2011,YR2011,0.1
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2012,YR2012,0.1
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2013,YR2013,0.1
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2014,YR2014,0.1
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2015,YR2015,0.1
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2016,YR2016,0
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2017,YR2017,0.2
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2018,YR2018,
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2019,YR2019,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2010,YR2010,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2011,YR2011,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2012,YR2012,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2013,YR2013,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2014,YR2014,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,YR2015,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2016,YR2016,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,YR2017,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,YR2018,
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,YR2019,
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2010,YR2010,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2011,YR2011,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2012,YR2012,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2013,YR2013,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2014,YR2014,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2015,YR2015,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2016,YR2016,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2017,YR2017,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2018,YR2018,0.2
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2019,YR2019,0.2
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2010,YR2010,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2011,YR2011,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2012,YR2012,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2013,YR2013,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2014,YR2014,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2015,YR2015,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2016,YR2016,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2017,YR2017,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2018,YR2018,
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2019,YR2019,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2010,YR2010,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2011,YR2011,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2012,YR2012,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2013,YR2013,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2014,YR2014,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2015,YR2015,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2016,YR2016,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2017,YR2017,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2018,YR2018,
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2019,YR2019,
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2010,YR2010,37.70226866
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2011,YR2011,37.52296808
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2012,YR2012,37.98314154
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2013,YR2013,38.79581445
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2014,YR2014,38.8273572
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2015,YR2015,37.80463415
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2016,YR2016,38.88784576
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2017,YR2017,39.10554281
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2018,YR2018,39.13795041
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2019,YR2019,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,YR2010,108.27608
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,YR2011,107.49659
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,YR2012,105.83011
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,YR2013,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,YR2014,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,YR2015,102.6976
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,YR2016,103.28676
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,YR2017,104.22962
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,YR2018,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,YR2019,
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010,YR2010,0.99125
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2011,YR2011,0.99332
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2012,YR2012,0.99076
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2013,YR2013,
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2014,YR2014,
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2015,YR2015,1.0088
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2016,YR2016,1.0097
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2017,YR2017,1.00799
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2018,YR2018,
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2019,YR2019,
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,YR2010,122.07911
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2011,YR2011,128.17912
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2012,YR2012,128.99249
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,YR2013,
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2014,YR2014,
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2015,YR2015,133.54585
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2016,YR2016,132.69165
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,YR2017,135.57512
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,YR2018,
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,YR2019,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2010,YR2010,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2011,YR2011,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2012,YR2012,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2013,YR2013,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2014,YR2014,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2015,YR2015,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2016,YR2016,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2017,YR2017,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2018,YR2018,
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2019,YR2019,
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2010,YR2010,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2011,YR2011,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2012,YR2012,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2013,YR2013,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2014,YR2014,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2015,YR2015,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2016,YR2016,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2017,YR2017,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2018,YR2018,41540
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,2019,YR2019,
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2010,YR2010,20.98619027
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2011,YR2011,20.22944251
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2012,YR2012,19.40774864
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,YR2013,19.69209479
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,YR2014,20.63642861
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,YR2015,21.16062422
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,YR2016,21.90511014
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,YR2017,23.08554134
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,YR2018,23.03591938
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,YR2019,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2010,YR2010,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2011,YR2011,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2012,YR2012,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2013,YR2013,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2014,YR2014,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2015,YR2015,
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2016,YR2016,17.89245815
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2017,YR2017,21.2099165
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2018,YR2018,21.2099165
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2019,YR2019,
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2010,YR2010,8
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2011,YR2011,8
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2012,YR2012,5
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2013,YR2013,4
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2014,YR2014,3.5
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2015,YR2015,3.5
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,2016,YR2016,3.5
